32, 32, 0, 0, 1, 2.3183, 2.31831, 27
32, 32, 10, 0, 1, 2.31643, 2.31643, 27
32, 32, 12, 0, 1, 2.31723, 2.31723, 28
32, 32, 14, 0, 1, 2.31636, 2.31636, 27
32, 32, 16, 0, 1, 2.31797, 2.31798, 27
32, 32, 18, 0, 1, 2.31245, 2.31244, 27
32, 32, 1, 0, 1, 2.31746, 2.3175, 27
32, 32, 20, 0, 1, 2.31812, 2.31814, 27
32, 32, 2, 0, 1, 2.31637, 2.31638, 27
32, 32, 3, 0, 1, 2.31721, 2.31722, 28
32, 32, 4, 0, 1, 2.31696, 2.31697, 27
32, 32, 5, 0, 1, 2.31825, 2.31827, 27
32, 32, 6, 0, 1, 2.31628, 2.31627, 27
32, 32, 7, 0, 1, 2.31249, 2.31248, 27
32, 32, 8, 0, 1, 2.3169, 2.3169, 27
32, 32, 0, 1, 1, 2.31807, 2.31808, 256209
32, 32, 10, 1, 1, 2.31616, 2.31616, 3.25933e+06
32, 32, 12, 1, 1, 2.31718, 2.31719, 4.68275e+06
32, 32, 14, 1, 1, 2.31815, 2.3182, 6.16964e+06
32, 32, 16, 1, 1, 2.3166, 2.3166, 7.64883e+06
32, 32, 18, 1, 1, 2.31881, 2.31888, 9.52569e+06
32, 32, 1, 1, 1, 2.31694, 2.31696, 359487
32, 32, 20, 1, 1, 2.3168, 2.31679, 1.2168e+07
32, 32, 2, 1, 1, 2.31641, 2.3164, 274206
32, 32, 3, 1, 1, 2.31614, 2.31613, 480584
32, 32, 4, 1, 1, 2.31679, 2.31678, 567412
32, 32, 5, 1, 1, 2.31631, 2.3163, 960405
32, 32, 6, 1, 1, 2.31829, 2.31831, 1.10478e+06
32, 32, 7, 1, 1, 2.31612, 2.31611, 1.47662e+06
32, 32, 8, 1, 1, 2.31673, 2.31672, 1.88145e+06
32, 32, 0, 2, 1, 2.31536, 2.31536, 301705
32, 32, 10, 2, 1, 2.31657, 2.31657, 6.74598e+06
32, 32, 12, 2, 1, 2.31481, 2.31482, 9.3415e+06
32, 32, 14, 2, 1, 2.31647, 2.31646, 1.33801e+07
32, 32, 16, 2, 1, 2.31591, 2.3159, 1.77475e+07
32, 32, 18, 2, 1, 2.31675, 2.31674, 2.24763e+07
32, 32, 1, 2, 1, 2.31773, 2.31776, 471704
32, 32, 20, 2, 1, 2.3171, 2.31709, 2.73872e+07
32, 32, 2, 2, 1, 2.31678, 2.31679, 595812
32, 32, 3, 2, 1, 2.31725, 2.31725, 1.01833e+06
32, 32, 4, 2, 1, 2.31252, 2.3125, 1.32645e+06
32, 32, 5, 2, 1, 2.31671, 2.31672, 1.87416e+06
32, 32, 6, 2, 1, 2.31671, 2.3167, 2.43013e+06
32, 32, 7, 2, 1, 2.31622, 2.31621, 2.97174e+06
32, 32, 8, 2, 1, 2.31557, 2.3156, 3.99176e+06
32, 32, 0, 3, 1, 2.31621, 2.31621, 492846
32, 32, 10, 3, 1, 2.31618, 2.31616, 9.97789e+06
32, 32, 12, 3, 1, 2.31644, 2.31643, 1.49401e+07
32, 32, 14, 3, 1, 2.31247, 2.31247, 2.10006e+07
32, 32, 16, 3, 1, 2.31615, 2.31616, 2.785e+07
32, 32, 18, 3, 1, 2.31656, 2.31657, 3.3358e+07
32, 32, 1, 3, 1, 2.31524, 2.31524, 776721
32, 32, 20, 3, 1, 2.31652, 2.31654, 4.30907e+07
32, 32, 2, 3, 1, 2.31638, 2.31638, 1.03867e+06
